hour_route_key,weekday,date,count
13 6 N,false,2016-09-18,7
14 5 S,false,2016-09-18,5
14 4 N,false,2016-09-18,7
14 6 S,false,2016-09-18,7
14 4 S,false,2016-09-18,5
14 6 N,false,2016-09-18,8
14 5 N,false,2016-09-18,6
15 5 S,false,2016-09-18,5
15 4 N,false,2016-09-18,6
15 6 S,false,2016-09-18,8
15 4 S,false,2016-09-18,7
15 5 N,false,2016-09-18,5
15 6 N,false,2016-09-18,7
16 5 S,false,2016-09-18,5
16 4 N,false,2016-09-18,6
16 6 S,false,2016-09-18,7
16 4 S,false,2016-09-18,7
16 6 N,false,2016-09-18,8
16 5 N,false,2016-09-18,5
17 5 S,false,2016-09-18,5
17 6 S,false,2016-09-18,8
17 4 N,false,2016-09-18,7
17 4 S,false,2016-09-18,6
17 5 N,false,2016-09-18,5
17 6 N,false,2016-09-18,7
18 5 S,false,2016-09-18,5
18 4 N,false,2016-09-18,7
18 4 S,false,2016-09-18,6
18 6 S,false,2016-09-18,6
18 6 N,false,2016-09-18,8
18 5 N,false,2016-09-18,5
19 5 S,false,2016-09-18,5
19 6 S,false,2016-09-18,6
19 4 N,false,2016-09-18,5
19 4 S,false,2016-09-18,5
19 5 N,false,2016-09-18,5
19 6 N,false,2016-09-18,7
20 5 S,false,2016-09-18,5
20 4 N,false,2016-09-18,5
20 6 S,false,2016-09-18,5
20 4 S,false,2016-09-18,4
20 5 N,false,2016-09-18,5
20 6 N,false,2016-09-18,5
21 5 S,false,2016-09-18,4
21 6 S,false,2016-09-18,5
21 4 N,false,2016-09-18,5
21 4 S,false,2016-09-18,4
21 6 N,false,2016-09-18,5
21 5 N,false,2016-09-18,5
22 5 S,false,2016-09-18,6
22 6 S,false,2016-09-18,5
22 4 S,false,2016-09-18,5
22 6 N,false,2016-09-18,5
22 5 N,false,2016-09-18,4
22 4 N,false,2016-09-18,3
23 4 N,false,2016-09-18,5
23 5 S,false,2016-09-18,3
23 6 S,false,2016-09-18,2
23 4 S,false,2016-09-18,3
23 5 N,false,2016-09-18,5
00 5 N,true,2016-09-19,4
01 5 S,true,2016-09-19,3
00 5 S,true,2016-09-19,4
01 4 N,true,2016-09-19,3
00 4 N,true,2016-09-19,3
23 4 S,true,2016-09-19,5
00 4 S,true,2016-09-19,1
00 6 N,true,2016-09-19,4
23 6 S,true,2016-09-19,5
00 6 S,true,2016-09-19,3
01 4 S,true,2016-09-19,2
01 6 S,true,2016-09-19,2
01 6 N,true,2016-09-19,4
01 5 N,true,2016-09-19,3
02 4 N,true,2016-09-19,3
02 5 S,true,2016-09-19,3
02 4 S,true,2016-09-19,3
02 6 S,true,2016-09-19,3
02 5 N,true,2016-09-19,3
02 6 N,true,2016-09-19,3
03 4 N,true,2016-09-19,3
03 5 S,true,2016-09-19,3
03 4 S,true,2016-09-19,4
03 6 S,true,2016-09-19,3
03 6 N,true,2016-09-19,3
03 5 N,true,2016-09-19,4
04 4 N,true,2016-09-19,4
04 5 S,true,2016-09-19,2
04 6 S,true,2016-09-19,4
04 4 S,true,2016-09-19,3
04 6 N,true,2016-09-19,3
04 5 N,true,2016-09-19,2
05 5 S,true,2016-09-19,5
05 4 S,true,2016-09-19,5
05 4 N,true,2016-09-19,3
05 6 S,true,2016-09-19,4
05 5 N,true,2016-09-19,3
05 6 N,true,2016-09-19,4
06 4 N,true,2016-09-19,5
06 6 S,true,2016-09-19,10
06 4 S,true,2016-09-19,6
06 5 S,true,2016-09-19,5
06 5 N,true,2016-09-19,5
06 6 N,true,2016-09-19,6
07 4 S,true,2016-09-19,11
07 5 S,true,2016-09-19,9
07 4 N,true,2016-09-19,9
07 6 S,true,2016-09-19,13
07 6 N,true,2016-09-19,12
08 5 S,true,2016-09-19,11
07 5 N,true,2016-09-19,5
08 6 S,true,2016-09-19,21
08 4 S,true,2016-09-19,13
08 5 N,true,2016-09-19,7
08 4 N,true,2016-09-19,6
08 6 N,true,2016-09-19,14
09 5 S,true,2016-09-19,11
09 5 N,true,2016-09-19,11
09 4 S,true,2016-09-19,9
09 4 N,true,2016-09-19,11
09 6 S,true,2016-09-19,15
09 6 N,true,2016-09-19,20
10 5 N,true,2016-09-19,12
10 5 S,true,2016-09-19,7
10 4 N,true,2016-09-19,12
10 4 S,true,2016-09-19,7
10 6 S,true,2016-09-19,15
10 6 N,true,2016-09-19,14
11 5 S,true,2016-09-19,7
11 6 S,true,2016-09-19,14
11 4 S,true,2016-09-19,9
11 4 N,true,2016-09-19,8
11 5 N,true,2016-09-19,6
11 6 N,true,2016-09-19,17
12 6 S,true,2016-09-19,15
12 5 S,true,2016-09-19,7
12 5 N,true,2016-09-19,7
12 4 S,true,2016-09-19,7
12 4 N,true,2016-09-19,7
12 6 N,true,2016-09-19,14
13 5 S,true,2016-09-19,8
13 6 S,true,2016-09-19,15
13 5 N,true,2016-09-19,8
13 4 S,true,2016-09-19,7
13 4 N,true,2016-09-19,8
13 6 N,true,2016-09-19,15
14 5 S,true,2016-09-19,8
14 6 S,true,2016-09-19,14
14 4 S,true,2016-09-19,8
14 5 N,true,2016-09-19,7
16 4 N,true,2016-09-19,10
14 4 N,true,2016-09-19,7
14 6 N,true,2016-09-19,12
15 6 S,true,2016-09-19,14
15 5 S,true,2016-09-19,11
15 5 N,true,2016-09-19,8
15 4 S,true,2016-09-19,8
15 4 N,true,2016-09-19,8
15 6 N,true,2016-09-19,16
16 5 S,true,2016-09-19,11
16 6 S,true,2016-09-19,16
16 4 S,true,2016-09-19,13
16 5 N,true,2016-09-19,7
16 6 N,true,2016-09-19,16
17 5 S,true,2016-09-19,8
17 5 N,true,2016-09-19,12
17 6 S,true,2016-09-19,18
17 4 S,true,2016-09-19,11
17 4 N,true,2016-09-19,10
17 6 N,true,2016-09-19,17
18 6 S,true,2016-09-19,15
18 5 S,true,2016-09-19,6
18 5 N,true,2016-09-19,10
18 4 N,true,2016-09-19,8
18 4 S,true,2016-09-19,8
18 6 N,true,2016-09-19,16
19 5 N,true,2016-09-19,7
19 6 S,true,2016-09-19,13
19 5 S,true,2016-09-19,8
19 4 N,true,2016-09-19,10
19 4 S,true,2016-09-19,10
19 6 N,true,2016-09-19,13
20 5 S,true,2016-09-19,5
20 6 S,true,2016-09-19,5
20 5 N,true,2016-09-19,7
20 4 S,true,2016-09-19,7
20 4 N,true,2016-09-19,10
20 6 N,true,2016-09-19,9
21 5 S,true,2016-09-19,6
21 6 S,true,2016-09-19,7
21 5 N,true,2016-09-19,7
21 4 N,true,2016-09-19,7
21 4 S,true,2016-09-19,6
21 6 N,true,2016-09-19,6
22 5 S,true,2016-09-19,5
22 4 S,true,2016-09-19,6
22 6 S,true,2016-09-19,5
22 4 N,true,2016-09-19,6
22 5 N,true,2016-09-19,6
22 6 N,true,2016-09-19,8
23 4 N,true,2016-09-19,5
23 5 N,true,2016-09-19,3
23 6 N,true,2016-09-19,6
01 4 N,true,2016-09-20,4
00 4 S,true,2016-09-20,3
01 4 S,true,2016-09-20,3
23 4 S,true,2016-09-20,4
00 4 N,true,2016-09-20,2
23 6 S,true,2016-09-20,7
00 6 N,true,2016-09-20,3
00 6 S,true,2016-09-20,2
01 6 S,true,2016-09-20,2
01 6 N,true,2016-09-20,4
02 4 N,true,2016-09-20,3
02 4 S,true,2016-09-20,4
02 6 S,true,2016-09-20,3
02 6 N,true,2016-09-20,3
03 4 N,true,2016-09-20,4
03 6 S,true,2016-09-20,3
03 4 S,true,2016-09-20,2
03 6 N,true,2016-09-20,3
04 6 S,true,2016-09-20,4
04 4 N,true,2016-09-20,3
04 4 S,true,2016-09-20,3
04 6 N,true,2016-09-20,3
05 4 S,true,2016-09-20,5
05 6 S,true,2016-09-20,4
05 4 N,true,2016-09-20,3
05 6 N,true,2016-09-20,4
05 5 S,true,2016-09-20,2
06 6 S,true,2016-09-20,9
06 4 S,true,2016-09-20,9
06 4 N,true,2016-09-20,5
06 5 S,true,2016-09-20,6
06 5 N,true,2016-09-20,3
06 6 N,true,2016-09-20,7
07 4 N,true,2016-09-20,7
07 6 S,true,2016-09-20,16
07 4 S,true,2016-09-20,9
07 5 S,true,2016-09-20,9
07 5 N,true,2016-09-20,6
07 6 N,true,2016-09-20,9
08 4 N,true,2016-09-20,11
08 5 S,true,2016-09-20,12
08 4 S,true,2016-09-20,13
08 6 S,true,2016-09-20,17
08 5 N,true,2016-09-20,7
09 5 S,true,2016-09-20,10
09 4 S,true,2016-09-20,11
09 6 S,true,2016-09-20,14
08 6 N,true,2016-09-20,18
09 4 N,true,2016-09-20,10
09 5 N,true,2016-09-20,12
09 6 N,true,2016-09-20,13
10 4 S,true,2016-09-20,8
10 5 N,true,2016-09-20,11
10 5 S,true,2016-09-20,6
10 6 S,true,2016-09-20,16
10 4 N,true,2016-09-20,13
11 5 S,true,2016-09-20,7
10 6 N,true,2016-09-20,17
11 6 S,true,2016-09-20,15
11 4 S,true,2016-09-20,8
11 5 N,true,2016-09-20,7
11 4 N,true,2016-09-20,9
11 6 N,true,2016-09-20,14
12 5 S,true,2016-09-20,8
12 6 S,true,2016-09-20,14
12 4 S,true,2016-09-20,8
12 5 N,true,2016-09-20,6
12 4 N,true,2016-09-20,8
12 6 N,true,2016-09-20,14
13 5 S,true,2016-09-20,6
13 6 S,true,2016-09-20,11
13 5 N,true,2016-09-20,6
13 4 S,true,2016-09-20,7
13 4 N,true,2016-09-20,5
13 6 N,true,2016-09-20,12
14 5 S,true,2016-09-20,2
14 6 S,true,2016-09-20,5
14 4 S,true,2016-09-20,2
14 6 N,true,2016-09-20,4
15 6 S,true,2016-09-20,8
15 5 S,true,2016-09-20,8
14 4 N,true,2016-09-20,5
15 4 S,true,2016-09-20,4
15 4 N,true,2016-09-20,7
15 5 N,true,2016-09-20,5
14 5 N,true,2016-09-20,2
15 6 N,true,2016-09-20,10
16 4 S,true,2016-09-20,13
16 5 S,true,2016-09-20,11
16 6 S,true,2016-09-20,12
16 4 N,true,2016-09-20,7
16 5 N,true,2016-09-20,6
16 6 N,true,2016-09-20,11
17 5 S,true,2016-09-20,8
17 6 S,true,2016-09-20,15
17 5 N,true,2016-09-20,11
17 4 S,true,2016-09-20,11
17 4 N,true,2016-09-20,9
17 6 N,true,2016-09-20,16
18 6 S,true,2016-09-20,12
18 4 N,true,2016-09-20,12
18 5 S,true,2016-09-20,6
18 5 N,true,2016-09-20,9
18 4 S,true,2016-09-20,8
18 6 N,true,2016-09-20,13
19 6 S,true,2016-09-20,12
19 5 S,true,2016-09-20,8
19 5 N,true,2016-09-20,9
19 4 S,true,2016-09-20,10
19 4 N,true,2016-09-20,9
19 6 N,true,2016-09-20,12
20 6 S,true,2016-09-20,11
20 5 S,true,2016-09-20,5
20 4 S,true,2016-09-20,8
20 4 N,true,2016-09-20,10
20 5 N,true,2016-09-20,7
20 6 N,true,2016-09-20,13
21 6 S,true,2016-09-20,8
21 5 S,true,2016-09-20,6
21 4 S,true,2016-09-20,7
21 5 N,true,2016-09-20,9
21 4 N,true,2016-09-20,7
21 6 N,true,2016-09-20,10
22 6 S,true,2016-09-20,4
22 5 S,true,2016-09-20,5
22 4 S,true,2016-09-20,6
22 4 N,true,2016-09-20,6
22 6 N,true,2016-09-20,8
22 5 N,true,2016-09-20,5
23 4 N,true,2016-09-20,6
23 5 N,true,2016-09-20,3
23 6 N,true,2016-09-20,5
00 4 N,true,2016-09-21,1
23 6 N,true,2016-09-21,6
01 4 S,true,2016-09-21,2
01 4 N,true,2016-09-21,1
00 6 N,true,2016-09-21,3
01 6 S,true,2016-09-21,2
02 4 N,true,2016-09-21,3
02 4 S,true,2016-09-21,4
01 6 N,true,2016-09-21,4
02 6 S,true,2016-09-21,3
03 4 N,true,2016-09-21,3
02 6 N,true,2016-09-21,3
03 6 S,true,2016-09-21,3
04 4 N,true,2016-09-21,3
03 6 N,true,2016-09-21,3
03 4 S,true,2016-09-21,2
04 6 S,true,2016-09-21,3
04 4 S,true,2016-09-21,3
04 6 N,true,2016-09-21,3
05 4 N,true,2016-09-21,5
05 6 S,true,2016-09-21,6
05 4 S,true,2016-09-21,5
05 6 N,true,2016-09-21,4
05 5 S,true,2016-09-21,2
06 6 S,true,2016-09-21,9
06 4 S,true,2016-09-21,8
06 4 N,true,2016-09-21,5
06 5 S,true,2016-09-21,6
06 5 N,true,2016-09-21,3
06 6 N,true,2016-09-21,7
07 5 S,true,2016-09-21,11
07 6 S,true,2016-09-21,16
07 4 N,true,2016-09-21,9
07 4 S,true,2016-09-21,11
08 6 S,true,2016-09-21,18
07 5 N,true,2016-09-21,5
07 6 N,true,2016-09-21,13
08 5 S,true,2016-09-21,10
08 4 S,true,2016-09-21,13
08 4 N,true,2016-09-21,10
08 5 N,true,2016-09-21,8
08 6 N,true,2016-09-21,17
09 5 S,true,2016-09-21,11
09 4 S,true,2016-09-21,13
09 6 S,true,2016-09-21,17
09 5 N,true,2016-09-21,12
09 4 N,true,2016-09-21,12
09 6 N,true,2016-09-21,18
10 5 N,true,2016-09-21,10
10 5 S,true,2016-09-21,8
10 6 S,true,2016-09-21,15
10 4 S,true,2016-09-21,8
10 4 N,true,2016-09-21,12
10 6 N,true,2016-09-21,15
11 5 S,true,2016-09-21,7
11 6 S,true,2016-09-21,15
11 4 S,true,2016-09-21,6
11 5 N,true,2016-09-21,7
11 4 N,true,2016-09-21,9
11 6 N,true,2016-09-21,14
12 5 S,true,2016-09-21,7
12 6 S,true,2016-09-21,13
12 4 S,true,2016-09-21,8
12 5 N,true,2016-09-21,7
12 4 N,true,2016-09-21,7
12 6 N,true,2016-09-21,15
13 5 S,true,2016-09-21,7
13 6 S,true,2016-09-21,15
13 5 N,true,2016-09-21,8
13 4 S,true,2016-09-21,7
13 4 N,true,2016-09-21,6
13 6 N,true,2016-09-21,14
14 5 S,true,2016-09-21,8
14 6 S,true,2016-09-21,12
14 4 S,true,2016-09-21,7
14 5 N,true,2016-09-21,7
14 4 N,true,2016-09-21,8
14 6 N,true,2016-09-21,14
15 5 S,true,2016-09-21,12
15 6 S,true,2016-09-21,13
15 4 S,true,2016-09-21,8
15 4 N,true,2016-09-21,8
15 5 N,true,2016-09-21,7
16 4 N,true,2016-09-21,9
15 6 N,true,2016-09-21,11
16 5 S,true,2016-09-21,3
16 6 S,true,2016-09-21,12
16 4 S,true,2016-09-21,13
16 5 N,true,2016-09-21,4
16 6 N,true,2016-09-21,7
17 4 S,true,2016-09-21,11
17 4 N,true,2016-09-21,10
17 5 N,true,2016-09-21,4
17 6 S,true,2016-09-21,8
17 5 S,true,2016-09-21,3
17 6 N,true,2016-09-21,11
18 5 S,true,2016-09-21,7
18 5 N,true,2016-09-21,9
18 6 S,true,2016-09-21,14
18 4 S,true,2016-09-21,10
18 4 N,true,2016-09-21,12
18 6 N,true,2016-09-21,18
19 6 S,true,2016-09-21,13
19 5 N,true,2016-09-21,8
19 5 S,true,2016-09-21,7
19 4 S,true,2016-09-21,9
19 4 N,true,2016-09-21,10
19 6 N,true,2016-09-21,12
20 6 S,true,2016-09-21,11
20 4 S,true,2016-09-21,10
20 5 S,true,2016-09-21,5
20 4 N,true,2016-09-21,10
20 5 N,true,2016-09-21,7
20 6 N,true,2016-09-21,14
21 5 S,true,2016-09-21,6
21 6 S,true,2016-09-21,5
21 5 N,true,2016-09-21,8
21 4 N,true,2016-09-21,9
21 4 S,true,2016-09-21,6
21 6 N,true,2016-09-21,8
22 6 S,true,2016-09-21,7
22 5 S,true,2016-09-21,5
22 4 S,true,2016-09-21,6
22 4 N,true,2016-09-21,5
22 6 N,true,2016-09-21,6
22 5 N,true,2016-09-21,5
23 6 S,true,2016-09-21,5
23 4 S,true,2016-09-21,4
23 4 N,true,2016-09-21,4
23 5 N,true,2016-09-21,3
23 6 S,true,2016-09-22,6
00 6 S,true,2016-09-22,1
23 6 N,true,2016-09-22,7
01 4 N,true,2016-09-22,2
00 4 N,true,2016-09-22,2
01 4 S,true,2016-09-22,3
01 6 S,true,2016-09-22,2
00 6 N,true,2016-09-22,4
02 4 N,true,2016-09-22,4
02 6 S,true,2016-09-22,3
02 4 S,true,2016-09-22,2
01 6 N,true,2016-09-22,5
03 4 N,true,2016-09-22,2
03 4 S,true,2016-09-22,4
03 6 S,true,2016-09-22,3
02 6 N,true,2016-09-22,3
04 4 N,true,2016-09-22,4
04 6 S,true,2016-09-22,3
04 4 S,true,2016-09-22,3
03 6 N,true,2016-09-22,3
05 4 N,true,2016-09-22,5
05 6 S,true,2016-09-22,5
05 4 S,true,2016-09-22,5
04 6 N,true,2016-09-22,3
05 6 N,true,2016-09-22,4
05 5 S,true,2016-09-22,2
06 6 S,true,2016-09-22,10
06 4 S,true,2016-09-22,8
06 4 N,true,2016-09-22,5
06 5 S,true,2016-09-22,7
06 5 N,true,2016-09-22,2
06 6 N,true,2016-09-22,7
07 5 S,true,2016-09-22,9
07 5 N,true,2016-09-22,5
07 4 N,true,2016-09-22,9
07 4 S,true,2016-09-22,11
07 6 S,true,2016-09-22,16
07 6 N,true,2016-09-22,12
08 5 S,true,2016-09-22,9
08 4 S,true,2016-09-22,10
08 5 N,true,2016-09-22,10
08 6 S,true,2016-09-22,17
08 4 N,true,2016-09-22,11
08 6 N,true,2016-09-22,14
09 5 S,true,2016-09-22,9
09 6 S,true,2016-09-22,16
09 4 S,true,2016-09-22,11
09 4 N,true,2016-09-22,9
09 5 N,true,2016-09-22,8
09 6 N,true,2016-09-22,17
10 4 S,true,2016-09-22,8
10 5 N,true,2016-09-22,8
10 5 S,true,2016-09-22,7
10 6 S,true,2016-09-22,14
10 4 N,true,2016-09-22,10
10 6 N,true,2016-09-22,15
11 5 S,true,2016-09-22,6
11 6 S,true,2016-09-22,13
11 4 S,true,2016-09-22,7
11 5 N,true,2016-09-22,9
11 4 N,true,2016-09-22,10
12 5 S,true,2016-09-22,7
11 6 N,true,2016-09-22,16
12 6 S,true,2016-09-22,16
12 4 S,true,2016-09-22,7
12 5 N,true,2016-09-22,6
12 4 N,true,2016-09-22,7
12 6 N,true,2016-09-22,13
13 5 S,true,2016-09-22,8
13 5 N,true,2016-09-22,8
13 4 S,true,2016-09-22,7
13 6 S,true,2016-09-22,12
13 4 N,true,2016-09-22,7
13 6 N,true,2016-09-22,12
14 5 S,true,2016-09-22,9
14 6 S,true,2016-09-22,13
14 4 S,true,2016-09-22,8
14 5 N,true,2016-09-22,7
14 4 N,true,2016-09-22,7
14 6 N,true,2016-09-22,12
15 6 S,true,2016-09-22,15
15 5 S,true,2016-09-22,10
15 5 N,true,2016-09-22,9
15 4 S,true,2016-09-22,8
15 4 N,true,2016-09-22,7
16 4 N,true,2016-09-22,11
15 6 N,true,2016-09-22,14
16 5 S,true,2016-09-22,11
16 6 S,true,2016-09-22,14
16 4 S,true,2016-09-22,13
16 5 N,true,2016-09-22,8
16 6 N,true,2016-09-22,15
17 6 S,true,2016-09-22,19
17 5 S,true,2016-09-22,7
17 4 S,true,2016-09-22,12
17 5 N,true,2016-09-22,11
17 4 N,true,2016-09-22,10
17 6 N,true,2016-09-22,19
18 5 S,true,2016-09-22,7
18 5 N,true,2016-09-22,13
18 6 S,true,2016-09-22,13
18 4 N,true,2016-09-22,11
18 4 S,true,2016-09-22,9
18 6 N,true,2016-09-22,16
19 6 S,true,2016-09-22,14
19 4 S,true,2016-09-22,10
19 5 S,true,2016-09-22,7
19 5 N,true,2016-09-22,5
19 4 N,true,2016-09-22,9
19 6 N,true,2016-09-22,13
20 6 S,true,2016-09-22,10
20 5 S,true,2016-09-22,5
20 4 S,true,2016-09-22,9
20 5 N,true,2016-09-22,7
20 4 N,true,2016-09-22,8
20 6 N,true,2016-09-22,13
21 6 S,true,2016-09-22,5
21 5 S,true,2016-09-22,6
21 4 N,true,2016-09-22,10
21 5 N,true,2016-09-22,7
21 4 S,true,2016-09-22,6
21 6 N,true,2016-09-22,9
22 6 S,true,2016-09-22,7
22 5 S,true,2016-09-22,5
22 4 S,true,2016-09-22,6
22 4 N,true,2016-09-22,5
22 5 N,true,2016-09-22,5
22 6 N,true,2016-09-22,4
23 4 S,true,2016-09-22,4
23 4 N,true,2016-09-22,6
23 5 N,true,2016-09-22,3
01 4 N,true,2016-09-23,3
00 4 S,true,2016-09-23,4
00 4 N,true,2016-09-23,1
00 6 S,true,2016-09-23,1
01 4 S,true,2016-09-23,2
00 6 N,true,2016-09-23,6
02 4 N,true,2016-09-23,3
01 6 S,true,2016-09-23,3
02 4 S,true,2016-09-23,3
01 6 N,true,2016-09-23,4
02 6 S,true,2016-09-23,3
03 4 N,true,2016-09-23,3
03 6 S,true,2016-09-23,3
03 4 S,true,2016-09-23,4
02 6 N,true,2016-09-23,3
04 4 N,true,2016-09-23,3
04 6 S,true,2016-09-23,4
04 4 S,true,2016-09-23,3
03 6 N,true,2016-09-23,3
05 4 N,true,2016-09-23,6
05 4 S,true,2016-09-23,5
05 6 S,true,2016-09-23,4
04 6 N,true,2016-09-23,3
05 6 N,true,2016-09-23,4
05 5 S,true,2016-09-23,2
06 6 S,true,2016-09-23,9
06 4 S,true,2016-09-23,8
06 4 N,true,2016-09-23,5
06 5 S,true,2016-09-23,7
06 5 N,true,2016-09-23,3
06 6 N,true,2016-09-23,6
07 5 S,true,2016-09-23,10
07 4 N,true,2016-09-23,10
07 4 S,true,2016-09-23,12
07 6 S,true,2016-09-23,16
07 5 N,true,2016-09-23,5
07 6 N,true,2016-09-23,12
08 5 S,true,2016-09-23,12
08 6 S,true,2016-09-23,20
08 4 S,true,2016-09-23,13
08 5 N,true,2016-09-23,9
08 4 N,true,2016-09-23,10
08 6 N,true,2016-09-23,17
09 5 S,true,2016-09-23,9
09 4 S,true,2016-09-23,13
09 6 S,true,2016-09-23,17
09 4 N,true,2016-09-23,11
09 5 N,true,2016-09-23,12
09 6 N,true,2016-09-23,19
10 5 N,true,2016-09-23,9
10 5 S,true,2016-09-23,8
10 6 S,true,2016-09-23,15
10 4 S,true,2016-09-23,7
10 4 N,true,2016-09-23,11
10 6 N,true,2016-09-23,16
11 5 S,true,2016-09-23,6
11 6 S,true,2016-09-23,14
11 4 S,true,2016-09-23,8
11 5 N,true,2016-09-23,9
11 4 N,true,2016-09-23,10
11 6 N,true,2016-09-23,14
12 5 S,true,2016-09-23,7
12 6 S,true,2016-09-23,14
12 4 S,true,2016-09-23,7
12 5 N,true,2016-09-23,7
12 4 N,true,2016-09-23,8
12 6 N,true,2016-09-23,14
13 6 S,true,2016-09-23,14
13 5 S,true,2016-09-23,7
13 4 S,true,2016-09-23,7
13 4 N,true,2016-09-23,8
13 5 N,true,2016-09-23,7
13 6 N,true,2016-09-23,14
14 5 S,true,2016-09-23,8
14 6 S,true,2016-09-23,14
14 4 S,true,2016-09-23,8
14 5 N,true,2016-09-23,7
14 4 N,true,2016-09-23,7
14 6 N,true,2016-09-23,13
15 5 S,true,2016-09-23,10
15 5 N,true,2016-09-23,8
15 6 S,true,2016-09-23,12
15 4 S,true,2016-09-23,8
15 4 N,true,2016-09-23,8
15 6 N,true,2016-09-23,13
16 4 N,true,2016-09-23,9
16 6 S,true,2016-09-23,17
16 5 S,true,2016-09-23,10
17 4 N,true,2016-09-23,8
16 4 S,true,2016-09-23,12
16 5 N,true,2016-09-23,7
16 6 N,true,2016-09-23,13
17 5 S,true,2016-09-23,6
17 6 S,true,2016-09-23,13
17 5 N,true,2016-09-23,8
17 4 S,true,2016-09-23,14
17 6 N,true,2016-09-23,14
18 5 N,true,2016-09-23,11
18 6 S,true,2016-09-23,13
18 4 N,true,2016-09-23,13
18 4 S,true,2016-09-23,8
19 6 S,true,2016-09-23,9
18 5 S,true,2016-09-23,6
18 6 N,true,2016-09-23,11
19 5 N,true,2016-09-23,4
19 4 S,true,2016-09-23,7
19 4 N,true,2016-09-23,8
19 5 S,true,2016-09-23,5
19 6 N,true,2016-09-23,11
20 6 S,true,2016-09-23,8
20 5 N,true,2016-09-23,4
20 4 N,true,2016-09-23,9
20 4 S,true,2016-09-23,6
20 5 S,true,2016-09-23,4
20 6 N,true,2016-09-23,11
21 5 S,true,2016-09-23,6
21 6 S,true,2016-09-23,7
21 4 S,true,2016-09-23,6
21 4 N,true,2016-09-23,8
21 5 N,true,2016-09-23,6
21 6 N,true,2016-09-23,8
22 6 S,true,2016-09-23,7
22 5 S,true,2016-09-23,3
22 4 S,true,2016-09-23,7
22 4 N,true,2016-09-23,5
22 6 N,true,2016-09-23,4
22 5 N,true,2016-09-23,2
23 6 S,true,2016-09-23,1
23 6 N,true,2016-09-23,1
23 4 S,true,2016-09-23,1
23 5 N,true,2016-09-23,1
00 5 N,false,2016-09-24,3
00 5 S,false,2016-09-24,3
00 4 N,false,2016-09-24,5
01 4 N,false,2016-09-24,3
23 4 N,false,2016-09-24,5
00 4 S,false,2016-09-24,2
00 6 S,false,2016-09-24,4
01 5 S,false,2016-09-24,2
01 6 S,false,2016-09-24,2
00 6 N,false,2016-09-24,1
01 5 N,false,2016-09-24,3
01 6 N,false,2016-09-24,4
01 4 S,false,2016-09-24,2
02 4 N,false,2016-09-24,1
02 5 S,false,2016-09-24,3
02 6 S,false,2016-09-24,1
02 4 S,false,2016-09-24,3
02 6 N,false,2016-09-24,3
02 5 N,false,2016-09-24,3
03 4 N,false,2016-09-24,3
03 5 S,false,2016-09-24,2
03 4 S,false,2016-09-24,2
03 6 S,false,2016-09-24,1
03 6 N,false,2016-09-24,3
03 5 N,false,2016-09-24,3
04 4 N,false,2016-09-24,2
04 5 S,false,2016-09-24,2
04 6 S,false,2016-09-24,2
04 6 N,false,2016-09-24,2
04 5 N,false,2016-09-24,2
05 5 S,false,2016-09-24,2
05 4 N,false,2016-09-24,3
05 4 S,false,2016-09-24,3
05 6 S,false,2016-09-24,2
05 5 N,false,2016-09-24,2
06 5 S,false,2016-09-24,4
05 6 N,false,2016-09-24,2
06 4 S,false,2016-09-24,4
06 6 S,false,2016-09-24,2
06 5 N,false,2016-09-24,3
06 6 N,false,2016-09-24,2
06 4 N,false,2016-09-24,1
07 5 S,false,2016-09-24,2
07 4 N,false,2016-09-24,3
07 6 S,false,2016-09-24,2
07 4 S,false,2016-09-24,3
08 5 S,false,2016-09-24,5
08 4 N,false,2016-09-24,6
07 6 N,false,2016-09-24,2
08 6 S,false,2016-09-24,5
07 5 N,false,2016-09-24,1
08 4 S,false,2016-09-24,6
08 5 N,false,2016-09-24,5
08 6 N,false,2016-09-24,4
09 5 S,false,2016-09-24,4
09 4 N,false,2016-09-24,7
09 4 S,false,2016-09-24,6
09 6 S,false,2016-09-24,5
09 5 N,false,2016-09-24,3
09 6 N,false,2016-09-24,5
10 5 S,false,2016-09-24,3
10 6 S,false,2016-09-24,3
10 4 S,false,2016-09-24,4
10 4 N,false,2016-09-24,1
10 6 N,false,2016-09-24,4
11 5 S,false,2016-09-24,5
11 4 N,false,2016-09-24,7
11 6 S,false,2016-09-24,6
10 5 N,false,2016-09-24,2
11 4 S,false,2016-09-24,5
11 5 N,false,2016-09-24,5
11 6 N,false,2016-09-24,6
12 5 S,false,2016-09-24,4
12 6 S,false,2016-09-24,7
12 4 N,false,2016-09-24,7
12 4 S,false,2016-09-24,7
12 5 N,false,2016-09-24,5
12 6 N,false,2016-09-24,7
13 5 S,false,2016-09-24,5
13 6 S,false,2016-09-24,8
13 4 S,false,2016-09-24,7
13 4 N,false,2016-09-24,5
13 5 N,false,2016-09-24,5
13 6 N,false,2016-09-24,7
14 4 N,false,2016-09-24,8
14 5 S,false,2016-09-24,5
14 6 S,false,2016-09-24,7
14 4 S,false,2016-09-24,7
14 5 N,false,2016-09-24,4
14 6 N,false,2016-09-24,7
15 5 S,false,2016-09-24,5
15 4 N,false,2016-09-24,7
15 6 S,false,2016-09-24,6
15 4 S,false,2016-09-24,6
15 5 N,false,2016-09-24,5
