route	trip	stop	timestamp	arrival	isValid	date
4	126800_4..N06R	631N	1499909872	1499909856	true	2017-07-12
4	126850_4..S05R	631S	1499910472	1499910459	true	2017-07-12
6	122050_6..N01R	631N	1499906197	1499906186	true	2017-07-12
6	124400_6..S01R	631S	1499909512	1499909487	true	2017-07-12
6	125100_6..S01R	631S	1499909872	1499909843	true	2017-07-12
6	125700_6..S01R	631S	1499910337	1499910303	true	2017-07-12
6	126400_6..S01R	631S	1499911147	1499911117	true	2017-07-12
6	127100_6..S01R	631S	1499911357	1499911313	true	2017-07-12
4	051150_4..N43R	631N	1499865594	1499865532	true	2017-07-12
4	051350_4..N	631N	1499865714	1499865684	true	2017-07-12
4	051600_4..S06R	631S	1499865504	1499865408	true	2017-07-12
4	051950_4..N43R	631N	1499865984	1499865967	true	2017-07-12
4	052200_4..S06R	631S	1499866074	1499865746	true	2017-07-12
4	052450_4..N06R	631N	1499866104	1499866092	true	2017-07-12
4	052850_4..S06R	631S	1499866524	1499866504	true	2017-07-12
4	053050_4..N06R	631N	1499866569	1499866514	true	2017-07-12
4	053450_4..S06R	631S	1499866644	1499866635	true	2017-07-12
4	053650_4..N43R	631N	1499866869	1499866838	true	2017-07-12
4	054050_4..S06R	631S	1499866929	1499866893	true	2017-07-12
4	054250_4..N06R	631N	1499867064	1499867016	true	2017-07-12
4	054650_4..S06R	631S	1499867169	1499867147	true	2017-07-12
4	054850_4..N06R	631N	1499867334	1499867303	true	2017-07-12
4	055450_4..N06R	631N	1499867634	1499867614	true	2017-07-12
4	055450_4..S06R	631S	1499867784	1499867601	true	2017-07-12
5	049600_5..N64R	631N	1499865204	1499865179	true	2017-07-12
5	050050_5..N71R	631N	1499865384	1499865352	true	2017-07-12
5	050550_5..S14R	631S	1499865324	1499865279	true	2017-07-12
5	050550_5..N71R	631N	1499865894	1499865845	true	2017-07-12
5	051600_5..S04R	631S	1499865624	1499865577	true	2017-07-12
5	051650_5..N66R	631N	1499866419	1499866381	true	2017-07-12
5	052200_5..S04R	631S	1499866374	1499866340	true	2017-07-12
5	052850_5..S04R	631S	1499866794	1499866761	true	2017-07-12
5	053300_5..N66R	631N	1499867169	1499867171	true	2017-07-12
5	053650_5..S03R	631S	1499867064	1499867018	true	2017-07-12
5	054250_5..N66R	631N	1499867484	1499867479	true	2017-07-12
5	054800_5..S03R	631S	1499868024	1499867965	true	2017-07-12
5	054850_5..N66R	631N	1499867814	1499867772	true	2017-07-12
5	056050_5..N66R	631N	1499868204	1499868168	true	2017-07-12
5	056100_5..S03R	631S	1499868519	1499868482	true	2017-07-12
5	056900_5..S03R	631S	1499868819	1499868787	true	2017-07-12
5	052600_5..N65R	631N	1499866224	1499866202	true	2017-07-12
6	050550_6..S08R	631S	1499865324	1499865287	true	2017-07-12
6	050750_6..S03R	631S	1499865204	1499865158	true	2017-07-12
6	051500_6..S08R	631S	1499865714	1499865695	true	2017-07-12
6	051950_6..S03R	631S	1499865624	1499865543	true	2017-07-12
6	052200_6..S08R	631S	1499866014	1499865975	true	2017-07-12
6	053100_6..S03R	631S	1499866284	1499866247	true	2017-07-12
6	053100_6..S06R	631S	1499865444	1499865413	true	2017-07-12
6	053200_6..S02R	631S	1499866584	1499866550	true	2017-07-12
6	053950_6..N03R	631N	1499865294	1499865282	true	2017-07-12
6	054000_6..S02R	631S	1499867064	1499867025	true	2017-07-12
6	054150_6..N01R	631N	1499865444	1499865421	true	2017-07-12
6	054300_6..S03R	631S	1499866794	1499866781	true	2017-07-12
6	054400_6..N07R	631N	1499865594	1499865570	true	2017-07-12
6	054800_6..N01R	631N	1499865924	1499865892	true	2017-07-12
6	054850_6..S06R	631S	1499866434	1499866393	true	2017-07-12
6	055200_6..S03R	631S	1499867514	1499867448	true	2017-07-12
6	055200_6..S08R	631S	1499868024	1499867979	true	2017-07-12
6	056400_6..S03R	631S	1499868234	1499868117	true	2017-07-12
6	059450_6..N01R	631N	1499868669	1499868625	true	2017-07-12
6	060200_6..N06R	631N	1499869089	1499869026	true	2017-07-12
6	061000_6..N06R	631N	1499869449	1499869404	true	2017-07-12
6	062300_6..S01X003	631S	1499872419	1499872384	true	2017-07-12
6	062600_6..N06R	631N	1499870469	1499870408	true	2017-07-12
6	062950_6..S01X003	631S	1499872899	1499872852	true	2017-07-12
6	063200_6..S06R	631S	1499871309	1499871267	true	2017-07-12
6	064000_6..S06R	631S	1499871684	1499871624	true	2017-07-12
6	064200_6..N06R	631N	1499871504	1499871443	true	2017-07-12
5	058500_5..S03R	631S	1499869764	1499869719	true	2017-07-12
5	058850_5..N66R	631N	1499870559	1499870517	true	2017-07-12
6	055000_6..N01R	631N	1499866044	1499866033	true	2017-07-12
6	055350_6..N07R	631N	1499866164	1499866153	true	2017-07-12
5	057450_5..N66R	631N	1499869329	1499869287	true	2017-07-12
6	055800_6..N01R	631N	1499866284	1499866285	true	2017-07-12
4	056050_4..N06R	631N	1499867964	1499867940	true	2017-07-12
5	058950_5..N69R	631N	1499868324	1499868293	true	2017-07-12
5	059300_5..S03R	631S	1499870319	1499870279	true	2017-07-12
5	059300_5..N66R	631N	1499870979	1499870957	true	2017-07-12
5	055800_5..N67R	631N	1499866734	1499866706	true	2017-07-12
4	056650_4..N06R	631N	1499868084	1499868038	true	2017-07-12
6	056400_6..S07R	631S	1499868609	1499868571	true	2017-07-12
6	056300_6..N01R	631N	1499866869	1499866828	true	2017-07-12
5	057250_5..N65R	631N	1499868849	1499868669	true	2017-07-12
5	056300_5..S12R	631S	1499868144	1499868117	true	2017-07-12
4	056500_4..S06R	631S	1499868414	1499868337	true	2017-07-12
6	056800_6..N07R	631N	1499866959	1499866951	true	2017-07-12
4	056950_4..N06R	631N	1499868519	1499868435	true	2017-07-12
6	057250_6..S07R	631S	1499869149	1499869134	true	2017-07-12
5	060100_5..S03R	631S	1499871219	1499871186	true	2017-07-12
5	060350_5..N66R	631N	1499871279	1499871262	true	2017-07-12
6	057100_6..N01R	631N	1499867229	1499867200	true	2017-07-12
6	057450_6..N01R	631N	1499867364	1499867338	true	2017-07-12
6	057700_6..S06R	631S	1499867844	1499867784	true	2017-07-12
4	057200_4..S06R	631S	1499868624	1499868614	true	2017-07-12
6	057600_6..S03R	631S	1499868819	1499868782	true	2017-07-12
6	057850_6..S07R	631S	1499869854	1499869791	true	2017-07-12
6	057700_6..N07R	631N	1499867514	1499867469	true	2017-07-12
4	058000_4..S06R	631S	1499869029	1499869011	true	2017-07-12
6	058050_6..N01R	631N	1499867694	1499867659	true	2017-07-12
6	058550_6..S07R	631S	1499870124	1499870058	true	2017-07-12
4	058150_4..N06R	631N	1499870064	1499870034	true	2017-07-12
5	060900_5..S03R	631S	1499871624	1499871595	true	2017-07-12
5	060950_5..N64R	631N	1499871594	1499871562	true	2017-07-12
6	058200_6..N07R	631N	1499867814	1499867789	true	2017-07-12
6	058450_6..N07R	631N	1499867994	1499867981	true	2017-07-12
4	058450_4..N43R	631N	1499870259	1499870208	true	2017-07-12
5	061700_5..S03R	631S	1499871924	1499871883	true	2017-07-12
4	058800_4..S06R	631S	1499869554	1499869504	true	2017-07-12
6	058750_6..N01R	631N	1499868174	1499868109	true	2017-07-12
4	059050_4..N06R	631N	1499870409	1499870368	true	2017-07-12
6	059150_6..N01R	631N	1499868324	1499868297	true	2017-07-12
4	059600_4..S06R	631S	1499870019	1499869970	true	2017-07-12
6	059050_6..S03R	631S	1499869944	1499869903	true	2017-07-12
6	059300_6..S07R	631S	1499870439	1499870392	true	2017-07-12
4	062650_4..N06X020	631N	1499871744	1499871707	true	2017-07-12
4	062800_4..S06R	631S	1499872164	1499872133	true	2017-07-12
5	057700_5..S	631S	1499869269	1499869251	true	2017-07-12
5	062800_5..N66R	631N	1499872374	1499872348	true	2017-07-12
6	059750_6..S03R	631S	1499870274	1499870183	true	2017-07-12
6	060100_6..S01R	631S	1499870949	1499870888	true	2017-07-12
6	059650_6..N06R	631N	1499868819	1499868782	true	2017-07-12
6	059800_6..N01R	631N	1499868939	1499868894	true	2017-07-12
4	063150_4..N06X020	631N	1499872194	1499872172	true	2017-07-12
4	061750_4..N06X020	631N	1499871444	1499871407	true	2017-07-12
6	060600_6..N01R	631N	1499869209	1499869163	true	2017-07-12
4	060400_4..S06R	631S	1499870619	1499870583	true	2017-07-12
4	063600_4..S06R	631S	1499872509	1499872467	true	2017-07-12
4	063750_4..N06X020	631N	1499872524	1499872476	true	2017-07-12
5	063400_5..N66R	631N	1499872659	1499872637	true	2017-07-12
6	060500_6..S03R	631S	1499870619	1499870556	true	2017-07-12
4	061200_4..S06R	631S	1499871069	1499871048	true	2017-07-12
6	060900_6..S01R	631S	1499871534	1499871476	true	2017-07-12
5	061900_5..N66R	631N	1499871924	1499871876	true	2017-07-12
4	061350_4..N06X020	631N	1499871114	1499871084	true	2017-07-12
4	064350_4..N06X020	631N	1499872839	1499872804	true	2017-07-12
5	064100_5..S03R	631S	1499873664	1499873623	true	2017-07-12
5	064250_5..N66R	631N	1499873139	1499873123	true	2017-07-12
6	061450_6..N06R	631N	1499869734	1499869662	true	2017-07-12
4	062000_4..S06R	631S	1499871444	1499871412	true	2017-07-12
4	064400_4..S06R	631S	1499873289	1499873237	true	2017-07-12
4	064850_4..N06X020	631N	1499873019	1499872978	true	2017-07-12
6	064600_6..N01R	631N	1499871684	1499871629	true	2017-07-12
6	064750_6..S01X003	631S	1499873964	1499873913	true	2017-07-12
6	064800_6..S06R	631S	1499872194	1499872004	true	2017-07-12
6	061850_6..N01R	631N	1499869989	1499869930	true	2017-07-12
5	065100_5..N67R	631N	1499872044	1499872033	true	2017-07-12
6	062200_6..N01R	631N	1499870214	1499870132	true	2017-07-12
4	065200_4..S06R	631S	1499873439	1499873410	true	2017-07-12
4	065250_4..N06X020	631N	1499873319	1499873284	true	2017-07-12
5	062900_5..S03R	631S	1499872869	1499872815	true	2017-07-12
5	064900_5..S03R	631S	1499874084	1499874040	true	2017-07-12
5	065350_5..N66R	631N	1499873769	1499873719	true	2017-07-12
6	065000_6..N06R	631N	1499871924	1499871855	true	2017-07-12
4	065750_4..N06X020	631N	1499873529	1499873448	true	2017-07-12
6	065550_6..S01X003	631S	1499874399	1499874342	true	2017-07-12
6	065600_6..S06R	631S	1499872629	1499872561	true	2017-07-12
6	063050_6..N06R	631N	1499870919	1499870610	true	2017-07-12
6	058450_6..S	631S	1499869704	1499869290	true	2017-07-12
5	066150_5..N66R	631N	1499874009	1499873999	true	2017-07-12
6	066200_6..N01R	631N	1499872584	1499872481	true	2017-07-12
6	066350_6..S01X003	631S	1499875359	1499875308	true	2017-07-12
4	066550_4..N06X020	631N	1499873904	1499873862	true	2017-07-12
4	066800_4..S06R	631S	1499874699	1499874662	true	2017-07-12
5	066500_5..S03R	631S	1499875044	1499874994	true	2017-07-12
6	066450_6..S06R	631S	1499873109	1499873052	true	2017-07-12
6	066600_6..N06R	631N	1499872839	1499872707	true	2017-07-12
6	063800_6..N01R	631N	1499871279	1499871224	true	2017-07-12
4	067350_4..N06X020	631N	1499874234	1499874210	true	2017-07-12
5	066950_5..N66R	631N	1499874699	1499874659	true	2017-07-12
5	067300_5..S03R	631S	1499875884	1499875847	true	2017-07-12
6	067000_6..N01R	631N	1499873019	1499872978	true	2017-07-12
6	067250_6..S06R	631S	1499873679	1499873631	true	2017-07-12
4	067600_4..S06R	631S	1499875989	1499875984	true	2017-07-12
5	067750_5..N66R	631N	1499875014	1499874982	true	2017-07-12
6	067400_6..N06R	631N	1499873289	1499873230	true	2017-07-12
6	067800_6..N01R	631N	1499873529	1499873464	true	2017-07-12
6	061700_6..S	631S	1499872314	1499872268	true	2017-07-12
4	068150_4..N06X020	631N	1499874819	1499874778	true	2017-07-12
5	068100_5..S03R	631S	1499876124	1499876102	true	2017-07-12
6	068050_6..S06R	631S	1499874129	1499874060	true	2017-07-12
6	068200_6..N06R	631N	1499873769	1499873697	true	2017-07-12
4	068400_4..S06R	631S	1499876244	1499876210	true	2017-07-12
5	068550_5..N66R	631N	1499875764	1499875730	true	2017-07-12
6	068600_6..N01R	631N	1499874009	1499873946	true	2017-07-12
6	068750_6..S01X003	631S	1499876574	1499876510	true	2017-07-12
6	068850_6..S06R	631S	1499874609	1499874550	true	2017-07-12
4	068950_4..N06X020	631N	1499875119	1499875107	true	2017-07-12
4	069200_4..S06R	631S	1499876394	1499876336	true	2017-07-12
5	068900_5..S03R	631S	1499876484	1499876467	true	2017-07-12
5	069350_5..N66R	631N	1499876034	1499876019	true	2017-07-12
4	069750_4..N06X020	631N	1499875884	1499875856	true	2017-07-12
5	069700_5..S03R	631S	1499877069	1499877045	true	2017-07-12
6	069400_6..N01R	631N	1499874489	1499874418	true	2017-07-12
6	069550_6..S01X003	631S	1499876694	1499876640	true	2017-07-12
6	069650_6..S06R	631S	1499875074	1499874950	true	2017-07-12
6	069800_6..N06R	631N	1499874729	1499874660	true	2017-07-12
5	070150_5..N66R	631N	1499876544	1499876503	true	2017-07-12
6	070200_6..N01R	631N	1499875014	1499874940	true	2017-07-12
6	070350_6..S01X003	631S	1499877069	1499877030	true	2017-07-12
4	070550_4..N06X020	631N	1499876154	1499876145	true	2017-07-12
4	070800_4..S06R	631S	1499876889	1499876841	true	2017-07-12
5	070500_5..S03R	631S	1499877339	1499877274	true	2017-07-12
6	070450_6..S06R	631S	1499876154	1499876101	true	2017-07-12
6	070600_6..N06R	631N	1499875239	1499875102	true	2017-07-12
6	063950_6..S	631S	1499873499	1499873436	true	2017-07-12
5	070950_5..N66R	631N	1499877159	1499877124	true	2017-07-12
5	071300_5..S03R	631S	1499877789	1499877784	true	2017-07-12
6	071000_6..N01R	631N	1499875494	1499875423	true	2017-07-12
6	071150_6..S01X003	631S	1499877789	1499877733	true	2017-07-12
4	071600_4..S06R	631S	1499877489	1499877467	true	2017-07-12
5	065700_5..S	631S	1499874564	1499874532	true	2017-07-12
6	071400_6..N06R	631N	1499875704	1499875600	true	2017-07-12
6	071800_6..N01R	631N	1499875929	1499875865	true	2017-07-12
6	068850_6..N01R	631N	1499874324	1499874252	true	2017-07-12
5	071900_5..S03R	631S	1499878164	1499878135	true	2017-07-12
6	072050_6..S06R	631S	1499876454	1499876371	true	2017-07-12
6	072200_6..N06R	631N	1499876184	1499876099	true	2017-07-12
4	072400_4..S06R	631S	1499877909	1499877906	true	2017-07-12
6	072600_6..N01R	631N	1499876424	1499876328	true	2017-07-12
6	072850_6..S06R	631S	1499876934	1499876881	true	2017-07-12
4	072950_4..N06X020	631N	1499877849	1499877793	true	2017-07-12
4	073200_4..S06R	631S	1499878524	1499878471	true	2017-07-12
6	073000_6..N06R	631N	1499876694	1499876650	true	2017-07-12
4	073750_4..N06X020	631N	1499878254	1499878215	true	2017-07-12
5	073700_5..S03R	631S	1499879559	1499879513	true	2017-07-12
6	073550_6..S01X003	631S	1499879124	1499879047	true	2017-07-12
6	073650_6..S06R	631S	1499877339	1499877276	true	2017-07-12
6	073800_6..N06R	631N	1499877159	1499877087	true	2017-07-12
4	071750_4..N06X020	631N	1499876994	1499876985	true	2017-07-12
4	074000_4..S06R	631S	1499878959	1499878920	true	2017-07-12
5	074150_5..N66R	631N	1499878959	1499878918	true	2017-07-12
6	074200_6..N01R	631N	1499877399	1499877323	true	2017-07-12
6	074350_6..S01X003	631S	1499879649	1499879564	true	2017-07-12
4	074800_4..S06R	631S	1499879124	1499879108	true	2017-07-12
5	074500_5..S03R	631S	1499879904	1499879888	true	2017-07-12
6	074450_6..S06R	631S	1499878044	1499877977	true	2017-07-12
4	075350_4..N06X020	631N	1499879094	1499879056	true	2017-07-12
5	074950_5..N66R	631N	1499879229	1499879208	true	2017-07-12
5	075300_5..S03R	631S	1499880084	1499880050	true	2017-07-12
6	075000_6..N01R	631N	1499877849	1499877769	true	2017-07-12
6	075150_6..S01X003	631S	1499880234	1499880161	true	2017-07-12
6	075250_6..S06R	631S	1499878344	1499878283	true	2017-07-12
5	072950_5..N66R	631N	1499878584	1499878524	true	2017-07-12
6	072450_6..S02R	631S	1499875989	1499875956	true	2017-07-12
4	075600_4..S06R	631S	1499879709	1499879684	true	2017-07-12
6	075400_6..N06R	631N	1499878074	1499878039	true	2017-07-12
6	072450_6..S06R	631S	1499876844	1499876776	true	2017-07-12
4	076150_4..N06X020	631N	1499879439	1499879385	true	2017-07-12
6	076050_6..S06R	631S	1499878824	1499878770	true	2017-07-12
4	076400_4..S06R	631S	1499880324	1499880305	true	2017-07-12
5	076550_5..N66R	631N	1499880144	1499880074	true	2017-07-12
6	076600_6..N01R	631N	1499878824	1499878768	true	2017-07-12
6	076750_6..S01X003	631S	1499881149	1499881092	true	2017-07-12
6	076850_6..S06R	631S	1499879409	1499879334	true	2017-07-12
4	077200_4..S06R	631S	1499880624	1499880599	true	2017-07-12
5	077350_5..N66R	631N	1499880984	1499880924	true	2017-07-12
6	077000_6..N06R	631N	1499879064	1499879013	true	2017-07-12
5	077700_5..S03R	631S	1499881719	1499881697	true	2017-07-12
6	077400_6..N01R	631N	1499879289	1499879212	true	2017-07-12
6	077550_6..S01X003	631S	1499881434	1499881406	true	2017-07-12
6	077650_6..S06R	631S	1499879814	1499879747	true	2017-07-12
6	077800_6..N06R	631N	1499879529	1499879439	true	2017-07-12
4	078000_4..S06R	631S	1499881029	1499881010	true	2017-07-12
5	078150_5..N66R	631N	1499881269	1499881248	true	2017-07-12
6	078200_6..N01R	631N	1499879769	1499879730	true	2017-07-12
6	078350_6..S01X003	631S	1499881989	1499881931	true	2017-07-12
6	075200_6..N01R	631N	1499877984	1499877898	true	2017-07-12
4	078800_4..S06R	631S	1499881509	1499881481	true	2017-07-12
6	078450_6..S06R	631S	1499880669	1499880594	true	2017-07-12
6	078600_6..N06R	631N	1499879994	1499879941	true	2017-07-12
6	075850_6..N06R	631N	1499878404	1499878368	true	2017-07-12
6	076250_6..N01R	631N	1499878614	1499878505	true	2017-07-12
4	079350_4..N06X020	631N	1499881509	1499881477	true	2017-07-12
5	078950_5..N66R	631N	1499881689	1499881655	true	2017-07-12
5	079300_5..S03R	631S	1499882994	1499882955	true	2017-07-12
6	079150_6..S01X003	631S	1499883774	1499883694	true	2017-07-12
6	079250_6..S06R	631S	1499880924	1499880861	true	2017-07-12
4	077350_4..N06X020	631N	1499880294	1499880248	true	2017-07-12
5	076500_5..S03R	631S	1499880879	1499880824	true	2017-07-12
4	079600_4..S06R	631S	1499882049	1499882009	true	2017-07-12
5	079750_5..N66R	631N	1499882604	1499882546	true	2017-07-12
6	079400_6..N06R	631N	1499880534	1499880459	true	2017-07-12
6	076800_6..N06R	631N	1499878959	1499878895	true	2017-07-12
5	080100_5..S03R	631S	1499883519	1499883476	true	2017-07-12
6	080050_6..S06R	631S	1499881299	1499881238	true	2017-07-12
5	076850_5..N66R	631N	1499880384	1499880370	true	2017-07-12
5	080550_5..N66R	631N	1499883189	1499883174	true	2017-07-12
6	080750_6..S01X003	631S	1499883984	1499883947	true	2017-07-12
6	080850_6..S06R	631S	1499881839	1499881616	true	2017-07-12
5	080900_5..S03R	631S	1499883669	1499883629	true	2017-07-12
5	081350_5..N66R	631N	1499883624	1499883601	true	2017-07-12
4	078550_4..N06R	631N	1499881149	1499881116	true	2017-07-12
5	081700_5..S03R	631S	1499883894	1499883867	true	2017-07-12
6	081400_6..N01R	631N	1499881884	1499881811	true	2017-07-12
6	081550_6..S01X003	631S	1499884284	1499884224	true	2017-07-12
6	081800_6..N06R	631N	1499882019	1499881953	true	2017-07-12
6	082200_6..N01R	631N	1499882169	1499882125	true	2017-07-12
6	082350_6..S01X003	631S	1499884419	1499884350	true	2017-07-12
6	075950_6..S	631S	1499880384	1499880318	true	2017-07-12
5	082500_5..S03R	631S	1499884344	1499884296	true	2017-07-12
6	082450_6..S06R	631S	1499883849	1499883819	true	2017-07-12
4	080150_4..N06R	631N	1499882109	1499882080	true	2017-07-12
6	079850_6..N06R	631N	1499880894	1499880814	true	2017-07-12
5	082950_5..N66R	631N	1499884104	1499884080	true	2017-07-12
5	083300_5..S03R	631S	1499884689	1499884665	true	2017-07-12
6	083150_6..S01X003	631S	1499884959	1499884911	true	2017-07-12
6	080250_6..N01R	631N	1499881149	1499881078	true	2017-07-12
4	080950_4..N06R	631N	1499882859	1499882817	true	2017-07-12
5	083750_5..N66R	631N	1499884779	1499884741	true	2017-07-12
6	083400_6..N06R	631N	1499882934	1499882875	true	2017-07-12
6	083800_6..N01R	631N	1499883159	1499883108	true	2017-07-12
4	080400_4..S06R	631S	1499882604	1499882539	true	2017-07-12
5	084100_5..S03R	631S	1499885379	1499885366	true	2017-07-12
6	083950_6..S01X003	631S	1499885409	1499885228	true	2017-07-12
6	084050_6..S06R	631S	1499884164	1499884096	true	2017-07-12
6	084200_6..N06R	631N	1499883369	1499883267	true	2017-07-12
4	081200_4..S06R	631S	1499883369	1499883319	true	2017-07-12
4	081750_4..N06R	631N	1499883339	1499883316	true	2017-07-12
5	084550_5..N66R	631N	1499885259	1499885194	true	2017-07-12
5	084750_5..S03R	631S	1499885601	1499885567	true	2017-07-12
6	084600_6..N01R	631N	1499883624	1499883578	true	2017-07-12
6	084750_6..S01X003	631S	1499885931	1499885736	true	2017-07-12
6	084850_6..S06R	631S	1499884644	1499884573	true	2017-07-12
5	085350_5..N66R	631N	1499885691	1499885671	true	2017-07-12
6	085000_6..N06R	631N	1499883984	1499883922	true	2017-07-12
4	082550_4..N06R	631N	1499883729	1499883726	true	2017-07-12
6	082650_6..N01R	631N	1499882454	1499882341	true	2017-07-12
5	085450_5..S03R	631S	1499885931	1499885908	true	2017-07-12
6	085400_6..N01R	631N	1499884284	1499884205	true	2017-07-12
6	085650_6..S06R	631S	1499884809	1499884758	true	2017-07-12
6	081000_6..N	631N	1499881749	1499881410	true	2017-07-12
6	083050_6..N06R	631N	1499882739	1499882664	true	2017-07-12
4	083600_4..S06R	631S	1499884524	1499884505	true	2017-07-12
4	086550_4..N06R	631N	1499885841	1499885810	true	2017-07-12
4	084400_4..S06R	631S	1499885139	1499885073	true	2017-07-12
5	078500_5..S	631S	1499882424	1499882324	true	2017-07-12
4	083600_4..N03R	631N	1499884959	1499884910	true	2017-07-12
6	087250_6..S06R	631S	1499885691	1499885619	true	2017-07-12
6	087400_6..N06R	631N	1499885289	1499885201	true	2017-07-12
6	087800_6..N01R	631N	1499885631	1499885586	true	2017-07-12
4	085000_4..S06R	631S	1499885289	1499885235	true	2017-07-12
6	087950_6..S01X003	631S	1499888137	1499888077	true	2017-07-12
6	088050_6..S06R	631S	1499886066	1499886001	true	2017-07-12
6	088200_6..N06R	631N	1499885811	1499885724	true	2017-07-12
6	088600_6..N02R	631N	1499885961	1499885946	true	2017-07-12
4	095450_4..N06R	631N	1499891272	1499891216	true	2017-07-12
4	085800_4..S06R	631S	1499885781	1499885757	true	2017-07-12
5	088900_5..S03R	631S	1499888287	1499888244	true	2017-07-12
5	089350_5..N66R	631N	1499887629	1499887797	true	2017-07-12
6	089050_6..S01R	631S	1499888317	1499888274	true	2017-07-12
6	086650_6..N01R	631N	1499884959	1499884872	true	2017-07-12
6	089850_6..S01R	631S	1499888707	1499888675	true	2017-07-12
4	090150_4..S06R	631S	1499888542	1499888490	true	2017-07-12
5	089900_5..S03R	631S	1499888647	1499888620	true	2017-07-12
5	090150_5..N66R	631N	1499888572	1499888519	true	2017-07-12
5	090350_5..S07R	631S	1499889052	1499889000	true	2017-07-12
6	086950_6..S06R	631S	1499885514	1499885489	true	2017-07-12
4	090550_4..N06R	631N	1499888227	1499888202	true	2017-07-12
6	090650_6..S01R	631S	1499889412	1499889389	true	2017-07-12
4	090900_4..S06R	631S	1499888797	1499888758	true	2017-07-12
5	091000_5..S03R	631S	1499889382	1499889360	true	2017-07-12
5	091350_5..S07R	631S	1499889532	1499889489	true	2017-07-12
6	091250_6..S03R	631S	1499889292	1499889259	true	2017-07-12
4	091500_4..S06R	631S	1499889232	1499889184	true	2017-07-12
5	091550_5..N71R	631N	1499889562	1499889501	true	2017-07-12
6	091800_6..N02R	631N	1499887942	1499887942	true	2017-07-12
4	091950_4..N06R	631N	1499889007	1499888940	true	2017-07-12
5	091900_5..S03R	631S	1499889757	1499889731	true	2017-07-12
6	092050_6..S03R	631S	1499889532	1499889513	true	2017-07-12
6	092150_6..S01R	631S	1499890162	1499890099	true	2017-07-12
6	092200_6..N03R	631N	1499888167	1499888148	true	2017-07-12
4	092400_4..S06R	631S	1499889652	1499889634	true	2017-07-12
5	092500_5..N71R	631N	1499890027	1499889982	true	2017-07-12
6	092600_6..N02R	631N	1499888497	1499888448	true	2017-07-12
6	092850_6..S03R	631S	1499889967	1499889935	true	2017-07-12
4	092950_4..N06R	631N	1499889847	1499889802	true	2017-07-12
4	093250_4..S28R	631S	1499889877	1499889853	true	2017-07-12
5	093100_5..N74R	631N	1499890432	1499890372	true	2017-07-12
5	093150_5..S03R	631S	1499890702	1499890644	true	2017-07-12
6	092950_6..S01R	631S	1499890642	1499890555	true	2017-07-12
6	093000_6..N03R	631N	1499888677	1499888644	true	2017-07-12
4	093450_4..S06R	631S	1499890267	1499890256	true	2017-07-12
4	093650_4..N06R	631N	1499890192	1499890156	true	2017-07-12
5	093600_5..S03R	631S	1499890942	1499890910	true	2017-07-12
5	093750_5..N74R	631N	1499890732	1499890675	true	2017-07-12
6	093400_6..N02R	631N	1499888992	1499888936	true	2017-07-12
6	093550_6..S03R	631S	1499890462	1499890423	true	2017-07-12
6	093550_6..S01R	631S	1499891167	1499891113	true	2017-07-12
4	094250_4..N06R	631N	1499890552	1499890527	true	2017-07-12
4	094400_4..S06R	631S	1499891182	1499891121	true	2017-07-12
4	094550_4..S28R	631S	1499890822	1499890794	true	2017-07-12
4	094850_4..N06R	631N	1499890882	1499890839	true	2017-07-12
4	095150_4..S06R	631S	1499891437	1499891398	true	2017-07-12
5	094350_5..N74R	631N	1499891032	1499890987	true	2017-07-12
5	094950_5..N74R	631N	1499891437	1499891402	true	2017-07-12
5	095000_5..S03R	631S	1499892127	1499892101	true	2017-07-12
5	092050_5..N71R	631N	1499889682	1499889667	true	2017-07-12
6	092100_6..S06R	631S	1499888572	1499888365	true	2017-07-12
4	095550_4..S06R	631S	1499891707	1499891644	true	2017-07-12
4	098400_4..N34R	631N	1499892832	1499892775	true	2017-07-12
5	095400_5..S21R	631S	1499891272	1499891260	true	2017-07-12
5	095550_5..N74R	631N	1499891587	1499891574	true	2017-07-12
4	096100_4..S06R	631S	1499892277	1499892256	true	2017-07-12
4	096350_4..S28R	631S	1499892007	1499891959	true	2017-07-12
5	096000_5..S07R	631S	1499892712	1499892674	true	2017-07-12
6	094150_6..S01R	631S	1499891587	1499891548	true	2017-07-12
4	096650_4..N34R	631N	1499891782	1499891745	true	2017-07-12
5	096550_5..N74R	631N	1499892277	1499892252	true	2017-07-12
5	096600_5..S03R	631S	1499892982	1499892940	true	2017-07-12
5	096750_5..S02R	631S	1499892427	1499892387	true	2017-07-12
4	096900_4..S28R	631S	1499892592	1499892512	true	2017-07-12
4	097050_4..S06R	631S	1499892832	1499892800	true	2017-07-12
4	097250_4..N34R	631N	1499892097	1499892034	true	2017-07-12
6	097000_6..S01R	631S	1499893237	1499893213	true	2017-07-12
6	094250_6..S03R	631S	1499891002	1499890977	true	2017-07-12
6	094150_6..N02R	631N	1499889412	1499889372	true	2017-07-12
4	097850_4..S28R	631S	1499893102	1499893074	true	2017-07-12
5	097550_5..S03R	631S	1499893447	1499893406	true	2017-07-12
5	097800_5..N74R	631N	1499893102	1499893049	true	2017-07-12
6	097750_6..S03R	631S	1499893147	1499893071	true	2017-07-12
6	097800_6..S01R	631S	1499893717	1499893659	true	2017-07-12
6	094500_6..N03R	631N	1499889682	1499889662	true	2017-07-12
